date,text,retweets,replies,favorites,permalink,to,hashtags,mentions
2018-06-15,Already sold >$100M TSLA for charity. Will do about that every few years. Major disbursements in about 20 years when Tesla is steady state.,162,53,2490,https://twitter.com/elonmusk/status/1007663283648647169,FredericLambert,,
2018-06-12,"Difficult, but necessary Tesla reorg underway. My email to the company has already leaked to media. Here it is unfiltered:",10132,1865,68809,https://twitter.com/elonmusk/status/1006597562156003328,,,
2018-06-10,"Trade is just that Roadster becomes a 2 seater instead of a 2+2. COPV in place of the kid seats, which is prob wise for many reasons",54,47,987,https://twitter.com/elonmusk/status/1005904638137139200,Erdayastronaut,,
2018-06-10,Add an R for Roadster ,22,36,599,https://twitter.com/elonmusk/status/1005879678895177729,SpaceRangerDash,,
2018-06-10,"You have my word, Marques. Next gen Roadster will be absolutely out of this world. For those who love to drive, there is no finer car in history and we don’t think there will be another.",1073,198,17229,https://twitter.com/elonmusk/status/1005788654386606080,MKBHD,,
2018-06-10,"Intent of new Tesla Roadster is to beat gas sports cars on every performance metric by far, no exceptions, thus transferring the “halo crown” effect gas cars have as the top speed leaders over to pure electric.",407,145,5228,https://twitter.com/elonmusk/status/1005784176950370305,LanceUlanoff,,
2018-06-10,"That issue is better in latest Autopilot software rolling out now & fully fixed in August update as part of our long-awaited Tesla Version 9. To date, Autopilot resources have rightly focused entirely on safety. With V9, we will begin to enable full self-driving features.",147,86,1032,https://twitter.com/elonmusk/status/1005782088841232385,anandrajk,,
2018-06-10,"That’s quite a blast from the past! After my Zip2 experience w patents, I felt that patents (particularly software) inhibited innovation, instead of fostering it. I aspired to file zero patents after that. In 2014, we open-sourced all Tesla patents",104,40,1004,https://twitter.com/elonmusk/status/1005639487995592705,FredericLambert,,
2018-06-09,"19 years ago, when my 1st company got bought, I had to decide between buying a house in Palo Alto or a McLaren F1 (best car ever imo). Was no contest. I bought F1 & a small condo that was much cheaper than the car. New Tesla Roadster will exceed all gas sports cars in every way…",2937,556,25841,https://twitter.com/elonmusk/status/1005582744980606976,,,
2018-06-09,"SpaceX option package for new Tesla Roadster will include ~10 small rocket thrusters arranged seamlessly around car. These rocket engines dramatically improve acceleration, top speed, braking & cornering. Maybe they will even allow a Tesla to fly …",8786,2109,61413,https://twitter.com/elonmusk/status/1005577738332172289,,,
2018-06-08,We’re building out Tesla body repair in all major metro areas to ensure super fast & excellent outcome,54,45,753,https://twitter.com/elonmusk/status/1005139802826526720,teslaology,,
2018-06-08,Talked with Tesla team. Looks like we can do the aluminum Model 3 pedal covers (slightly different from S). Turning on production for Model 3 Performance version.,65,60,879,https://twitter.com/elonmusk/status/1005138469243383808,DMC_Ryan,,
2018-06-08,Gigafactory should be on 100% renewable energy (primarily solar with some wind) by next year. Rollout of solar already begun.,481,146,7520,https://twitter.com/elonmusk/status/1005133546665566208,pmnordkvist,,
2018-06-03,Appreciated on behalf of Tesla team,131,43,4901,https://twitter.com/elonmusk/status/1003158520919814145,cassianelwes,,
2018-06-03,"Leasing negatively effects Tesla cash flow, so we prob won’t offer Model 3 leases for 6 to 9 months. Loan financing is a better deal anyway, as bank conservatism for new car models is v conservative about residual value, but Teslas have always had strong residual value.",44,40,587,https://twitter.com/elonmusk/status/1003142000307154944,Heretic_Soul,,
2018-06-02,"Singapore has enough land area to generate most of its electricity from the sun. Solar energy is more than most people realize. 250MW per sq km at current commercial efficiency solar panels. No more need to import fossil fuels for electricity, which is a strategic vulnerability.",194,38,909,https://twitter.com/elonmusk/status/1002941578040696832,KumJm,,
2018-06-01,Some details on the Tesla air filtration system,595,274,7386,https://twitter.com/elonmusk/status/1002678650355920896,Tesla,,
2018-06-01,"Cool, Tesla S/X have hospital operating room air quality when BWD mode is activated, so shd protect against even a weaponized virus",6111,666,46756,https://twitter.com/elonmusk/status/1002372491514441728,OlofTenghoff,,
2018-05-31,Try adjusting tire pressure. Will ask Tesla engineering to investigate.,7,18,501,https://twitter.com/elonmusk/status/1002056802127638528,unicorn,,
2018-05-30,"Tesla will always refute articles that are misleading & point out if there is someone with a pattern of doing so. Many fit this description, but Consumer Reports is always fair & accurate in their criticism.",292,76,5980,https://twitter.com/elonmusk/status/1001954916569579520,jeffnesbit,,
2018-05-30,"Would love to be in India. Some challenging government regulations, unfortunately. Deepak Ahuja, our CFO, is from India. Tesla will be there as soon as he believes we should.",1769,497,5047,https://twitter.com/elonmusk/status/1001707195799621632,yoyovinzi,,
2018-05-28,Superchargers will ultimately cover the entire region,159,117,4472,https://twitter.com/elonmusk/status/1001223333646499841,utkuspace,,
2018-05-28,"Pointing out to aspiring journo & Rodin spokesmodel, Josh Top, who thinks public polls are controlled by “powerful people” that the media is *owned* by same. Anyone who thought this was anti-Semitic is just revealing their inner bigot. The context is very clear.",604,273,4849,https://twitter.com/elonmusk/status/1000951606009974784,oneunderscore__,,
2018-05-26,"About to ship. @BoringCompany holding flamethrower pickup parties in a week or so, then deliveries begin. Check https://www.boringcompany.com/not-a-flamethrower/ for details.",31,35,425,https://twitter.com/elonmusk/status/1000509888534007809,CalebHarmon5,,@boringcompany
2018-05-26,A Tesla has a usable reserve of 5 to 15 miles range even after the battery reads “empty”. This will not hurt the pack.,46,19,604,https://twitter.com/elonmusk/status/1000456410944061440,TKhopshanosov,,
2018-05-26,I just sent a note to Tesla service to take care of your car right away & our HVAC engineering lead to fix root cause,16,13,476,https://twitter.com/elonmusk/status/1000449499221803009,JuBeBallin,,
2018-05-26,"Wow, amazing Tesla hypermile drive happening",716,212,9533,https://twitter.com/elonmusk/status/1000447759143464960,teslainventory,,
2018-05-26,"Generally higher quality reporting, especially if not under pressure to publish fast. Consumer Reports is great (and often critical of Tesla). Heard good things about The Information too.",77,55,1719,https://twitter.com/elonmusk/status/1000431923502530560,Jessicalessin,,
2018-05-26,Can’t believe someone leaked this schematic of the Tesla production system!!,3929,951,44757,https://twitter.com/elonmusk/status/1000332404618227712,,,
2018-05-26,Tesla will start extending the Supercharger network to South America around end of next year,104,65,1017,https://twitter.com/elonmusk/status/1000208369959845889,,,
2018-05-26,"Global map of Tesla Superchargers, including those coming soon",2613,2492,23079,https://twitter.com/elonmusk/status/1000204113953439744,,,
2018-05-25,"Pravda was incorporated a year ago. Also, Tesla factory safety has improved every year & is now better than industry avg. Misleading articles refer to Tesla being worse than avg in 2015 when we were just figuring things out.",45,55,1172,https://twitter.com/elonmusk/status/1000098080857907200,chick_in_kiev,,
2018-05-25,The Tesla facility is open plan & we’re not going to erect walls everywhere for a journo tour. I know journalists too well & they are some of the worst & best human beings I’ve ever met. You’re the former.,50,51,991,https://twitter.com/elonmusk/status/999841559846633473,spacecom,,
2018-05-24,"Yes, because Tesla has the most advanced battery manufacturing technology in the world & products that haven’t been unveiled yet. You don’t have a right to show that to our competitors or spoil future product launches.",172,102,3066,https://twitter.com/elonmusk/status/999797465787191297,amywestervelt,,
2018-05-24,"Hi Kara! I’m open to it. Right now, I’m cranking super hard at the Tesla factory, so it depends on how things are going next week.",233,218,5231,https://twitter.com/elonmusk/status/999466717112745985,karaswisher,,
2018-05-23,"I’ve never stopped a union vote nor removed a union. UAW abandoned this factory. Tesla arrived & gave people back their jobs. They haven’t forgotten UAW betrayed them. That’s why UAW can’t even get people to attend a free BBQ, let alone enough sigs for a vote.",178,86,2277,https://twitter.com/elonmusk/status/999385249720057856,ParkerMolloy,,
2018-05-23,"It is strange that big auto companies literally have thousands more factory injuries than Tesla & millions more auto deaths, but somehow get less coverage. We are not perfect, but we’re doing our best to make clean energy real & be a good company.",295,102,3014,https://twitter.com/elonmusk/status/999378223661137920,scottwww,,
2018-05-23,We don’t. The media is reporting someone else saying that Tesla advertised. It is untrue.,79,60,2226,https://twitter.com/elonmusk/status/999370318383742976,SophieWarnes,,
2018-05-23,"Problem is journos are under constant pressure to get max clicks & earn advertising dollars or get fired. Tricky situation, as Tesla doesn’t advertise, but fossil fuel companies & gas/diesel car companies are among world’s biggest advertisers.",5819,1766,42309,https://twitter.com/elonmusk/status/999364333674024960,,,
2018-05-22,"In theory true, but not how UAW behaved. They drove GM & Chrysler to bankruptcy & lost 200,000+ jobs for people they were supposed to protect, incl abandoning NUMMI plant workers.Tesla took over & now it has 10k+ jobs.UAW destroyed once great US auto industry & everyone knows it.",54,48,621,https://twitter.com/elonmusk/status/998996397570441216,speea,,
2018-05-22,"We’re going to include some fun games as hidden Easter eggs in Tesla S, X & 3. What do you think would be most fun in a car using the center touch screen?",2554,13444,40400,https://twitter.com/elonmusk/status/998988641702526977,,,
2018-05-22,"More “Reveal” bs. Tesla is overseen by Cal/OSHA, most stringent labor safety org in US, & they’ve never found us to misrepresent. On other hand, Ford, Chrysler & GM (UAW) have repeatedly been found to fake safety numbers. Strangely, that info is missing from Reveal article …",38,23,579,https://twitter.com/elonmusk/status/998984720783323136,mikeyfranklin,,
2018-05-22,"Thanks again, have conveyed your words to the Tesla team, who have been working crazy hard. Really energizing!",25,34,613,https://twitter.com/elonmusk/status/998953706673487873,DMC_Ryan,,
2018-05-22,Just wanted to say thanks to all Tesla supporters. I damn well love you.,8920,4551,142280,https://twitter.com/elonmusk/status/998786412970369024,,,
2018-05-22,"Looks like this can be fixed with a firmware update. Will be rolling that out in a few days. With further refinement, we can improve braking distance beyond initial specs. Tesla won’t stop until Model 3 has better braking than any remotely comparable car.",346,139,5333,https://twitter.com/elonmusk/status/998777288559755264,ElectrekCo,,
2018-05-21,"Cool, we can do the interview at Tesla in front of the yellow barriers & beeping forklifts you said didn’t exist. Please send your meeting request to wakassliar@tesla.com.",130,75,1566,https://twitter.com/elonmusk/status/998673550616621056,reveal,,
2018-05-21,"Also, UAW did nada for job security in last recession. Dropped Fremont like a hot potato to protect their core base in Detroit. UAW *chose* to exit this plant before Tesla even arrived. We had nothing to do with UAW leaving, but everything to do with why people here have jobs.",85,53,1488,https://twitter.com/elonmusk/status/998459709446176768,elonmusk,,
2018-05-21,Nothing stopping Tesla team at our car plant from voting union. Could do so tmrw if they wanted. But why pay union dues & give up stock options for nothing? Our safety record is 2X better than when plant was UAW & everybody already gets healthcare.,98,321,1699,https://twitter.com/elonmusk/status/998454539941367808,dmatkins137,,
2018-05-21,"Tesla factory literally has miles of painted yellow lines & tape. Report about forklifts not beeping is also bs. These are both demonstrably false, but were reported as “facts” by Reveal.",73,64,1765,https://twitter.com/elonmusk/status/998449970528247808,dmatkins137,,
2018-05-21,Exactly! Will probably unveil next gen Supercharger late summer. Major improvements all round.,70,37,790,https://twitter.com/elonmusk/status/998401234070581248,clprenz,,
2018-05-21,"With production, 1st you need achieve target rate & then smooth out flow to achieve target cost. Shipping min cost Model 3 right away wd cause Tesla to lose money & die. Need 3 to 6 months after 5k/wk to ship $35k Tesla & live.",110,100,1005,https://twitter.com/elonmusk/status/998400110156550144,ivanovi_ivaylo,,
2018-05-21,"About 2% of Tesla, incl salaried & hourly, union & non-union were let go in annual review. Only known union person fired was a guy who repeatedly threatened non-union supporters verbally & on social media & lied about it.",28,16,606,https://twitter.com/elonmusk/status/998369524599504896,marshall5912,,
2018-05-20,Tesla dual motor means there is a motor in front & a motor in rear. One is optimized for power & one for range. Car drives fine even if a motor breaks down. Helps ensure you make it to your destination & don’t get stuck on side of road in potentially unsafe conditions.,4053,1111,44261,https://twitter.com/elonmusk/status/998088849636016128,,,
2018-05-20,"Tesla AWD is dual motor, so you can fully drive the car even if one breaks",1073,349,14812,https://twitter.com/elonmusk/status/998085901069598720,,,
2018-05-20,"Tesla dual motor, all-wheel drive performance Model 3: 3.5 sec 0-60mph 155 mph Top Speed 310 mile Range",4624,1083,39589,https://twitter.com/elonmusk/status/998084314200862720,,,
2018-05-20,"It’s only slightly more expensive to Tesla (same price to car owners), but owner happiness is way higher, so worth doing",78,33,1631,https://twitter.com/elonmusk/status/998083368066543616,plot_qasc,,
2018-05-20,Will soon enable Tesla owners to request service from their phone with a few taps. Tesla Ranger will come to you to take care of your car. No need to bring the car in yourself & zero paperwork.,4730,1226,57173,https://twitter.com/elonmusk/status/998082149356994560,,,
2018-05-20,"You can tweet to Tesla, me and/or get something upvoted in message boards",24,31,500,https://twitter.com/elonmusk/status/998079732389363714,AddankiSarat,,
2018-05-17,"Yeah, there are thousands of Supercharger locations going through permitting/construction, including that area. Will publish an updated map in the next few days.",193,132,6748,https://twitter.com/elonmusk/status/996947581530849281,kevinmitnick,,
2018-05-14,"It’s super messed up that a Tesla crash resulting in a broken ankle is front page news and the ~40,000 people who died in US auto accidents alone in past year get almost no coverage https://www.washingtonpost.com/business/tesla-with-autopilot-slams-into-truck-stopped-at-red-light/2018/05/12/18d2e740-563e-11e8-a6d4-ca1d035642ce_story.html?noredirect=on&amp;utm_term=.7466cb626644",22987,4154,109034,https://twitter.com/elonmusk/status/996131586469842945,,,
2018-05-14,"According to NHTSA, there was an automotive fatality every 86M miles in 2017 (~40,000 deaths). Tesla was every 320M miles. It’s not possible to be zero, but probability of fatality is much lower in a Tesla. We will be reporting updated safety numbers after each quarter.",738,114,4542,https://twitter.com/elonmusk/status/996112995636858880,TalkTesla,,
2018-05-14,"This is false. Eyetracking rejected for being ineffective, not for cost. WSJ fails to mention that Tesla is safest car on road, which would make article ridiculous. Approx 4X better than avg.",2198,337,21623,https://twitter.com/elonmusk/status/996102919811350528,Techmeme,,
2018-05-11,"That article was pushed as propaganda to counter IMF study showing fossil fuel subsidies to be $5 trillion/year. Even if $4.9B was true, combined market cap of Tesla & SpaceX is $80B. Where did the other $75B come from? Ass …",118,51,1729,https://twitter.com/elonmusk/status/995061978140819456,existentialcoms,,
2018-05-11,"Our giant auto co competitors have much greater access to incentives than Tesla, which means Tesla has prospered in spite of govt subsidies, not because of them. Tesla mkt cap has *risen* over time as EV incentives declined. How strange …",828,284,12251,https://twitter.com/elonmusk/status/995028864672788480,existentialcoms,,
2018-05-11,Tesla will enable orders end of next week for dual motor AWD & performance. Starting production of those in July. Air suspension prob next year.,257,201,1661,https://twitter.com/elonmusk/status/994980692160217088,DMC_Ryan,,
2018-05-11,"Towards end of next year. Btw, planning to launch Tesla in Turkey later this year. Love your country & will be there in person for the launch.",606,124,2516,https://twitter.com/elonmusk/status/994739393859502082,isayeter,,
2018-05-10,Tesla quarterly all-hands video. Love the shot of wild horses & Giga in winter,2045,593,13081,https://twitter.com/elonmusk/status/994381742646554625,,,
2018-05-09,"That’s a white rose on my jacket & the choker is a bunch of spikes, not Tesla anything",1122,532,25116,https://twitter.com/elonmusk/status/994055600232321024,nypost,,
2018-05-04,New Roadster will have that,396,178,12345,https://twitter.com/elonmusk/status/992511425753956352,TobyTurner,,
2018-05-04,"Reason RBC question about Model 3 demand is absurd is that Tesla has roughly half a million reservations, despite no advertising & no cars in showrooms. Even after reaching 5k/week production, it would take 2 years just to satisfy existing demand even if new sales dropped to 0.",1656,586,17282,https://twitter.com/elonmusk/status/992374493132742656,,,
2018-05-04,"First, it’s important to know that Tesla is the most shorted (meaning most bet against) stock on the market & has been for a while",906,406,10169,https://twitter.com/elonmusk/status/992362594961780742,,,
2018-05-04,Please ignore this thread unless you’re interested in a tedious discussion about Tesla stock,3772,1569,36765,https://twitter.com/elonmusk/status/992361223793487872,,,
2018-05-04,"The “dry” questions were not asked by investors, but rather by two sell-side analysts who were trying to justify their Tesla short thesis. They are actually on the *opposite* side of investors. HyperChange represented actual investors, so I switched to them.",336,99,5756,https://twitter.com/elonmusk/status/992333108346277888,MKBHD,,
2018-05-02,Your numbers are incorrect. Tesla Fremont is 3rd in world after a place &amp; mall. Giga will be largest when complete.,72,43,842,https://twitter.com/elonmusk/status/991813680533684224,drgitlin,,
2018-04-18,Tesla batteries are currently live & delivering power at 662 locations in Puerto Rico. Team is working 24/7 to activate several hundred more.,33313,2095,154907,https://twitter.com/elonmusk/status/986746909153869824,nowthisnews,,
2018-04-15,Interview and Tesla factory tour with Gayle King,2790,824,21655,https://twitter.com/elonmusk/status/985361761271406594,,,
2018-04-13,"Yes, excessive automation at Tesla was a mistake. To be precise, my mistake. Humans are underrated.",7382,1240,39560,https://twitter.com/elonmusk/status/984882630947753984,timkhiggins,,
2018-04-13,"The Economist used to be boring, but smart with a wicked dry wit. Now it’s just boring (sigh). Tesla will be profitable & cash flow+ in Q3 & Q4, so obv no need to raise money.",1811,625,17980,https://twitter.com/elonmusk/status/984705630106673152,TheEconomist,,
2018-04-08,Upgraded SpaceX/Tesla Hyperloop pod speed test soon. Will try to reach half speed of sound (and brake) within ~1.2km.,1099,234,13274,https://twitter.com/elonmusk/status/982826517443915776,,,
2018-04-04,Most people don’t know there’s a whole box of Easter eggs with every Tesla. Just tap logo on center screen & wait. Easy access to most of discovered ones. More coming …,2158,1053,29402,https://twitter.com/elonmusk/status/981581215344939008,,,
2018-04-02,"About a year ago, I asked Doug to manage both engineering & production. He agreed that Tesla needed eng & prod better aligned, so we don’t design cars that are crazy hard to build. Right now, tho, better to divide & conquer, so I’m back to sleeping at factory. Car biz is hell …",171,177,2211,https://twitter.com/elonmusk/status/980913157739765761,elonmusk,,
2018-04-02,"Tesla policy is to issue a recall *before* there are injuries. This is absolutely the right thing to do. Yet there were dozens of recalls by other car companies last month, incl w injuries & deaths, but you only wrote an article about Tesla. Why so?",4650,1264,38820,https://twitter.com/elonmusk/status/980883549074018304,WSJ,,
2018-04-02,"Lot of respect for NTSB, but NHTSA regulates cars, not NTSB, which is an advisory body. Tesla releases critical crash data affecting public safety immediately & always will. To do otherwise would be unsafe.",391,93,5743,https://twitter.com/elonmusk/status/980876926830039041,TeslaMotorsClub,,
2018-04-01,Coming soon to Tesla merch. Free shots in stores every April 1st.,301,118,7051,https://twitter.com/elonmusk/status/980569082838700033,vreeman,,
2018-04-01,"Elon was found passed out against a Tesla Model 3, surrounded by ""Teslaquilla"" bottles, the tracks of dried tears still visible on his cheeks. This is not a forward-looking statement, because, obviously, what's the point? Happy New Month!",18887,3293,113590,https://twitter.com/elonmusk/status/980566116614291456,,,
2018-04-01,"There are many chapters of bankruptcy and, as critics so rightly pointed out, Tesla has them *all*, including Chapter 14 and a half (the worst one).",4623,321,45426,https://twitter.com/elonmusk/status/980566103356194816,,,
2018-04-01,"Tesla Goes Bankrupt Palo Alto, California, April 1, 2018 -- Despite intense efforts to raise money, including a last-ditch mass sale of Easter Eggs, we are sad to report that Tesla has gone completely and totally bankrupt. So bankrupt, you can't believe it.",22333,3862,124192,https://twitter.com/elonmusk/status/980566101124722688,,,
2018-03-22,"Model X pulls a 95,000 lb (15,000 above US road legal limit) semi truck on a pure snow surface",2256,466,18519,https://twitter.com/elonmusk/status/976769575466356736,,,
2018-03-22,You’re welcome. Sorry for the delay. Only just got back from Gigafactory. Will be at our Fremont factory in the morning. Tesla team is going all out.,34,25,747,https://twitter.com/elonmusk/status/976766094630305792,tesla_talks,,
2018-03-07,"First production cargo trip of the Tesla Semi heavy duty truck, carrying battery packs from the… https://www.instagram.com/p/BgCJlKbFckb/",4309,899,33077,https://twitter.com/elonmusk/status/971466308855332864,,,
2018-02-24,Am feeling optimistic about beating the Semi specs announced at the unveiling for the same price. The Tesla Semi will be something really special.,984,372,16044,https://twitter.com/elonmusk/status/967238527418167296,ElectrekCo,,
2018-02-07,Last pic of Starman in Roadster on its journey to Mars orbit and then the Asteroid Belt https://www.instagram.com/p/Be6VZEzgAEk/,21808,4613,101820,https://twitter.com/elonmusk/status/961359174230773765,,,
2018-02-05,Starman in Red Roadster https://www.instagram.com/p/BezcvpzAgYI/,2121,709,15255,https://twitter.com/elonmusk/status/960390661211021312,,,
2018-01-07,"Gonna put an old school drive-in, roller skates & rock restaurant at one of the new Tesla Supercharger locations in LA",16592,4430,181209,https://twitter.com/elonmusk/status/949831212326993920,,,
2017-12-26,"Sustainable energy production with solar and batteries will grow much faster than auto on a percentage basis. That will be a big focus next year, with primary remaining Model 3 ramp.",135,54,2360,https://twitter.com/elonmusk/status/945728690507231232,IamSamCrompton,,
2017-12-26,I promise that we will make a pickup truck right after Model Y. Have had the core design/engineering elements in my mind for almost 5 years. Am dying to build it.,1430,445,15636,https://twitter.com/elonmusk/status/945713737729634304,VanSeedBank,,
2017-12-26,"Wanted again to send a note of deep gratitude to Tesla owners WW for taking a chance on a new company that all experts said would fail. So much blood, sweat & tears from the Tesla team went into creating cars that you’d truly love. I hope you do. How can we improve further?",12759,15185,134409,https://twitter.com/elonmusk/status/945712432416137217,,,
2017-12-23,"When you get the new Tesla software update, go Ho Ho Ho. There’s an Easter egg inside the Easter egg, but it’s not funny.",2543,935,33684,https://twitter.com/elonmusk/status/944718722555453446,,,
2017-12-21,Glad to see that Tesla owners are having a good experience. Working to improve further. Some cool software updates coming soon.,1974,773,22503,https://twitter.com/elonmusk/status/943867218776899584,TeslaMotorsClub,,
2017-12-02,Payload will be my midnight cherry Tesla Roadster playing Space Oddity. Destination is Mars orbit. Will be in deep space for a billion years or so if it doesn’t blow up on ascent.,15834,3846,79087,https://twitter.com/elonmusk/status/936782477502246912,,,
2017-11-23,Congratulations to the Tesla crew and South Australian authorities who worked so hard to get this manufactured and installed in record time!,7464,1145,39058,https://twitter.com/elonmusk/status/933576358793318401,,,
2017-11-19,"Not saying the next gen Roadster special upgrade package *will* definitely enable it to fly short hops, but maybe … Certainly possible. Just a question of safety. Rocket tech applied to a car opens up revolutionary possibilities.",6259,1377,35580,https://twitter.com/elonmusk/status/932322853009080320,,,
2017-11-17,Tesla Semi,22722,2059,116082,https://twitter.com/elonmusk/status/931412020016029696,,,
2017-11-12,Tesla Semi Truck unveil to be webcast live on Thursday at 8pm! This will blow your mind clear out of your skull and into an alternate dimension. Just need to find my portal gun ...,25094,2754,114368,https://twitter.com/elonmusk/status/929823757635481600,,,
2017-10-26,"Btw, just want to express a word of appreciation for the hard work of the Tesla Gigafactory team. Reason I camped on the roof was because it was less time than driving to a hotel room in Reno. Production hell, ~8th circle …",3298,1205,40480,https://twitter.com/elonmusk/status/923657991664095232,,,
2017-10-12,"To be more inclusive, how about a ""pick your tech level"" setting. Could make the Tesla sound like horses (coconuts!), chariots, steam engines, gasoline cars, ...",160,122,1489,https://twitter.com/elonmusk/status/918516707735437313,Barnacules,,
2017-10-12,I own two gasoline cars. One is a Model T that a friend gave me and the other is a Series 1 '67 E-type Roadster. My first love.,238,192,5890,https://twitter.com/elonmusk/status/918322382560825344,ManMadeMoon,,
2017-10-06,"Semi specs are better than anything I've seen reported so far. Semi eng/design team work is aces, but other needs are greater right now.",51,23,949,https://twitter.com/elonmusk/status/916396250114670592,Temeyers,,
2017-10-06,Tesla Semi unveil now Nov 16. Diverting resources to fix Model 3 bottlenecks & increase battery production for Puerto Rico & other affected areas.,9175,2027,52098,https://twitter.com/elonmusk/status/916395155120205825,,,
2017-10-06,The internal Tesla Powerwall install team in PR is very small right now. Sending experienced installers from continental US to hire & train local team as fast as possible.,239,99,1294,https://twitter.com/elonmusk/status/916336207935635457,ismailnathij,,
2017-10-06,"Tesla always charges the same price for a Powerwall (only taxes & shipping costs vary), so something is messed up here. I've asked my team to stop shipment to any installers charging excessive premiums.",152,43,1163,https://twitter.com/elonmusk/status/916333129928810496,ismailnathij,,
2017-10-06,"I would be happy to talk. Hopefully, Tesla can be helpful.",1232,257,5340,https://twitter.com/elonmusk/status/916234148104118272,ricardorossello,,
2017-10-05,"The Tesla team has done this for many smaller islands around the world, but there is no scalability limit, so it can be done for Puerto Rico too. Such a decision would be in the hands of the PR govt, PUC, any commercial stakeholders and, most importantly, the people of PR.",9409,1195,32592,https://twitter.com/elonmusk/status/915939199718531072,stapf,,
2017-10-02,Homes on Jupiter with solar-power *and* a Powerwall going right now for great price!,87,47,908,https://twitter.com/elonmusk/status/914734128427278336,YasserHZain,,
2017-09-16,Def not ok. Just sent a reminder to Tesla stores that we just want people to look forward to their next visit. That's what really matters.,396,207,10061,https://twitter.com/elonmusk/status/908877302418726912,Bobby_Gupta,,
2017-09-16,What if we just made a mini version of the Tesla Semi?,66,112,767,https://twitter.com/elonmusk/status/908847858509479936,JayCruicks_ATC,,
2017-09-13,Tesla Semi truck unveil & test ride tentatively scheduled for Oct 26th in Hawthorne. Worth seeing this beast in person. It's unreal.,14265,1805,69286,https://twitter.com/elonmusk/status/908108029777686528,,,
2017-08-31,We took the SpaceX/Tesla Hyperloop pusher pod for a spin by itself a few days ago to see what it… https://www.instagram.com/p/BYckipugds5/,2075,377,18115,https://twitter.com/elonmusk/status/903129182397374464,,,
2017-08-27,"Exactly. Wouldn't let anyone invest more than a token amount in early rounds of SpaceX and Tesla, as the probability of failure was >90%.",20,14,296,https://twitter.com/elonmusk/status/901904930071609345,SmileSimplify,,
2017-08-26,"Tesla does not really have ""TTunes"". That's a joke.",103,60,1098,https://twitter.com/elonmusk/status/901238166237069313,Techmeme,,
2017-08-20,"We are going to move all info and settings to the ""cloud"" (aka server) so any Tesla you drive in the world automatically adjusts to you",933,234,7848,https://twitter.com/elonmusk/status/899215300901519360,dfchil,,
2017-08-14,"Tesla Powerwalls can support houses of any size, but the cool thing is we can tow this house around with a Model X!",4358,1130,22104,https://twitter.com/elonmusk/status/897232757629173760,ElectrekCo,,
2017-08-10,Major increases in the Supercharger and Tesla urban charger network happening over the next several months,304,163,3826,https://twitter.com/elonmusk/status/895512698145976320,LWRGI,,
2017-08-05,Officially verified as the first production electric car to exceed 1000km on a single charge! Congratulations Tesla Owners Italia!!,14050,927,50662,https://twitter.com/elonmusk/status/893920554821931008,TeslaOwnersIT,,
2017-07-27,Tesla team will verify,21,28,932,https://twitter.com/elonmusk/status/890676198874824706,mathetes76,,
2017-07-26,Love this Tesla P100D drag racing video,3073,629,14230,https://twitter.com/elonmusk/status/890048598611599360,,,
2017-07-21,LA-SF-Reno/Sparks would be great. Tesla logistics costs for Sparks-Fremont (batteries & motors) and Fremont-LA (finished cars) are gigantic.,36,34,380,https://twitter.com/elonmusk/status/888506080837468160,DrChrisVieira,,
2017-07-17,"True. Need to explain full story of Tesla. So much nonsense out there, amplified by propaganda from some in fossil fuels & confused shorts.",46,37,403,https://twitter.com/elonmusk/status/887038247376834560,lindseynagy79,,
2017-07-17,"I should clarify: Tesla stock is obviously high based on past & present, but low if you believe in Tesla's future. Place bets accordingly …",4305,966,22058,https://twitter.com/elonmusk/status/887027300042104832,MktsInsider,,
2017-07-11,"You can now drive anywhere in the US (except N Alaska), most of Europe, China & Japan using the Tesla Supercharger network!",4045,1353,21369,https://twitter.com/elonmusk/status/884914920130723840,Tesla,,
2017-07-09,"It's who is first to pay full price for the car. Hard rule. I have first Roadster and X, but not first S.",85,65,1613,https://twitter.com/elonmusk/status/883857208181751808,yoda,,
2017-07-03,Wanted to say thanks to all that own or ordered a Tesla. It matters to us that you took a risk on a new car company. We won't forget.,7923,3556,71622,https://twitter.com/elonmusk/status/882007043472728064,,,
2017-06-17,Tesla service rescues a kitten stuck in the bumper https://youtu.be/NSc7wjQ1Ts8,2152,752,10471,https://twitter.com/elonmusk/status/876160515055038464,,,
2017-06-09,Thanks for supporting Tesla and the EV mission before anyone had heard of us,20,17,304,https://twitter.com/elonmusk/status/873313746172628992,StevePrediletto,,
2017-06-09,"I've written two forward-looking master plans, but haven't told the Tesla history of how we got there. Lot of drama … Prob worth doing?",19,41,353,https://twitter.com/elonmusk/status/873310575073255425,samabuelsamid,,
2017-06-09,"Was no ""company"", just a (wrong) biz plan to commercialize ACP's Tzero car. No tech or IP, no employees & didn't even own Tesla Motors name.",22,8,303,https://twitter.com/elonmusk/status/873301658155061248,ElectronComm,,
2017-06-09,"All Superchargers are being converted to solar/battery power. Over time, almost all will disconnect from the electricity grid.",408,117,2126,https://twitter.com/elonmusk/status/873131202663690240,ApexCornerSpeed,,
2017-06-09,Few people know that we started Tesla when GM forcibly recalled all electric cars from customers in 2003 & then crushed them in a junkyard,13744,1481,43531,https://twitter.com/elonmusk/status/873116351316938753,,,
